"Artist_Name","Album_Title","Genre","Composer","Track_Name","Track_Price","InvoiceId","Invoice_Price","SR_ID","SR_firstname","SR_LastName","SR_title","SR_City","SR_state","SR_Country","CustomerId","Customer_FirstName","Customer_LastName","Customer_City","Customer_State","Customer_Country"
Santana,Supernatural,Rock,"W. Jean, J. Duplessis, Carlos Santana, K. Perazzo & R. Rekow",Maria Maria,0.99,124,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,20,Dan,Miller,Mountain View,CA,USA
Santana,Supernatural,Rock,"R. Taha, Carlos Santana & T. Lindsay",Migra,0.99,,,,,,,,,,,,,,,
Santana,Supernatural,Rock,F. Olivera,Corazon Espinado,0.99,,,,,,,,,,,,,,,
Santana,Supernatural,Rock,"Eale-Eye Cherry, M. Simpson, J. King & M. Nishita",Wishing It Was,0.99,,,,,,,,,,,,,,,
Santana,Supernatural,Rock,Carlos Santana & KC Porter,El Farol,0.99,229,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,59,Puja,Srivastava,Bangalore,,India
Santana,Supernatural,Rock,KC Porter & JB Eckl,Primavera,0.99,19,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,40,Dominique,Lefebvre,Paris,,France
Santana,Supernatural,Rock,Carlos Santana & C. Thompson,The Calling,0.99,,,,,,,,,,,,,,,
Santana,Santana - As Years Go By,Rock,M.Babatunde Olantunji,Jingo,0.99,,,,,,,,,,,,,,,
Santana,Santana - As Years Go By,Rock,E.Weiss,El Corazon Manda,0.99,,,,,,,,,,,,,,,
Santana,Santana - As Years Go By,Rock,E.Weiss,La Puesta Del Sol,0.99,390,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,48,Johannes,Van der Berg,Amsterdam,VV,Netherlands
Santana,Santana - As Years Go By,Rock,Carlos Santana,Persuasion,0.99,180,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,29,Robert,Brown,Toronto,ON,Canada
Santana,Santana - As Years Go By,Rock,Albert King,As The Years Go by,0.99,,,,,,,,,,,,,,,
Santana,Santana - As Years Go By,Rock,Carlos Santana,Soul Sacrifice,0.99,,,,,,,,,,,,,,,
Santana,Santana - As Years Go By,Rock,W.Correa,Fried Neckbones And Home Fries,0.99,,,,,,,,,,,,,,,
Santana,Santana - As Years Go By,Rock,Carlos Santana,Santana Jam,0.99,285,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,9,Kara,Nielsen,Copenhagen,,Denmark
Santana,Santana Live,Rock,,Evil Ways,0.99,75,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,49,Stanisław,Wójcik,Warsaw,,Poland
Santana,Santana Live,Rock,,We've Got To Get Together/Jingo,0.99,,,,,,,,,,,,,,,
Santana,Santana Live,Rock,,Rock Me,0.99,,,,,,,,,,,,,,,
Santana,Santana Live,Rock,,Just Ain't Good Enough,0.99,390,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,48,Johannes,Van der Berg,Amsterdam,VV,Netherlands
Santana,Santana Live,Rock,,Funky Piano,0.99,180,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,29,Robert,Brown,Toronto,ON,Canada
Santana,Santana Live,Rock,,The Way You Do To Mer,0.99,,,,,,,,,,,,,,,
Santana Feat. Dave Matthews,,,,,,,,,,,,,,,,,,,,
Santana Feat. Everlast,,,,,,,,,,,,,,,,,,,,
Santana Feat. Rob Thomas,,,,,,,,,,,,,,,,,,,,
Santana Feat. Lauryn Hill & Cee-Lo,,,,,,,,,,,,,,,,,,,,
Santana Feat. The Project G&B,,,,,,,,,,,,,,,,,,,,
Santana Feat. Maná,,,,,,,,,,,,,,,,,,,,
Santana Feat. Eagle-Eye Cherry,,,,,,,,,,,,,,,,,,,,
Santana Feat. Eric Clapton,,,,,,,,,,,,,,,,,,,,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Miles Davis,Now's The Time,0.99,,,,,,,,,,,,,,,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Miles Davis,Jeru,0.99,229,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,59,Puja,Srivastava,Bangalore,,India
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Miles Davis,Compulsion,0.99,19,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,40,Dominique,Lefebvre,Paris,,France
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Miles Davis,Tempus Fugit,0.99,,,,,,,,,,,,,,,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Miles Davis,Walkin',0.99,,,,,,,,,,,,,,,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Miles Davis,'Round Midnight,0.99,334,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,39,Camille,Bernard,Paris,,France
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Miles Davis,Bye Bye Blackbird,0.99,124,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,20,Dan,Miller,Mountain View,CA,USA
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Miles Davis,New Rhumba,0.99,,,,,,,,,,,,,,,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Miles Davis,Generique,0.99,,,,,,,,,,,,,,,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Miles Davis,Summertime,0.99,,,,,,,,,,,,,,,
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Miles Davis,So What,0.99,229,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,59,Puja,Srivastava,Bangalore,,India
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Miles Davis,The Pan Piper,0.99,19,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,40,Dominique,Lefebvre,Paris,,France
Miles Davis,The Essential Miles Davis [Disc 1],Jazz,Miles Davis,Someday My Prince Will Come,0.99,,,,,,,,,,,,,,,
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Miles Davis,My Funny Valentine (Live),0.99,,,,,,,,,,,,,,,
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Miles Davis,E.S.P.,0.99,334,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,39,Camille,Bernard,Paris,,France
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Miles Davis,Nefertiti,0.99,124,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,20,Dan,Miller,Mountain View,CA,USA
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Miles Davis,Petits Machins (Little Stuff),0.99,,,,,,,,,,,,,,,
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Miles Davis,Miles Runs The Voodoo Down,0.99,,,,,,,,,,,,,,,
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Miles Davis,Little Church (Live),0.99,,,,,,,,,,,,,,,
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Miles Davis,Black Satin,0.99,229,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,59,Puja,Srivastava,Bangalore,,India
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Miles Davis,Jean Pierre (Live),0.99,19,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,40,Dominique,Lefebvre,Paris,,France
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Miles Davis,Time After Time,0.99,,,,,,,,,,,,,,,
Miles Davis,The Essential Miles Davis [Disc 2],Jazz,Miles Davis,Portia,0.99,,,,,,,,,,,,,,,
Miles Davis,Miles Ahead,Jazz,J. Carisi,Springsville,0.99,,,,,,,,,,,,,,,
Miles Davis,Miles Ahead,Jazz,L. Delibes,The Maids Of Cadiz,0.99,,,,,,,,,,,,,,,
Miles Davis,Miles Ahead,Jazz,Dave Brubeck,The Duke,0.99,60,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,23,John,Gordon,Boston,MA,USA
Miles Davis,Miles Ahead,Jazz,Dave Brubeck,The Duke,0.99,376,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,31,Martha,Silk,Halifax,NS,Canada
Miles Davis,Miles Ahead,Jazz,"Ira Gershwin, Kurt Weill",My Ship,0.99,165,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,3,François,Tremblay,Montréal,QC,Canada
Miles Davis,Miles Ahead,Jazz,"Miles Davis, Gil Evans",Miles Ahead,0.99,,,,,,,,,,,,,,,
Miles Davis,Miles Ahead,Jazz,Gil Evans,Blues For Pablo,0.99,,,,,,,,,,,,,,,
Miles Davis,Miles Ahead,Jazz,A. Jamal,New Rhumba,0.99,,,,,,,,,,,,,,,
Miles Davis,Miles Ahead,Jazz,"R. Troup, L. Worth",The Meaning Of The Blues,0.99,271,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,51,Joakim,Johansson,Stockholm,,Sweden
Miles Davis,Miles Ahead,Jazz,J.J. Johnson,Lament,0.99,60,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,23,John,Gordon,Boston,MA,USA
Miles Davis,Miles Ahead,Jazz,"H. Spina, J. Elliott",I Don't Wanna Be Kissed (By Anyone But You),0.99,165,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,3,François,Tremblay,Montréal,QC,Canada
Miles Davis,Miles Ahead,Jazz,J. Carisi,Springsville (Alternate Take),0.99,,,,,,,,,,,,,,,
Miles Davis,Miles Ahead,Jazz,Gil Evans,Blues For Pablo (Alternate Take),0.99,376,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,31,Martha,Silk,Halifax,NS,Canada
Miles Davis,Miles Ahead,Jazz,"J.J. Johnson/R. Troup, L. Worth",The Meaning Of The Blues/Lament (Alternate Take),0.99,,,,,,,,,,,,,,,
Miles Davis,Miles Ahead,Jazz,"H. Spina, J. Elliott",I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take),0.99,,,,,,,,,,,,,,,
Gene Krupa,Up An' Atom,Jazz,,Jeepers Creepers,0.99,,,,,,,,,,,,,,,
Gene Krupa,Up An' Atom,Jazz,,Blue Rythm Fantasy,0.99,229,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,59,Puja,Srivastava,Bangalore,,India
Gene Krupa,Up An' Atom,Jazz,,Blue Rythm Fantasy,0.99,335,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,53,Phil,Hughes,London,,United Kingdom
Gene Krupa,Up An' Atom,Jazz,,Drum Boogie,0.99,19,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,40,Dominique,Lefebvre,Paris,,France
Gene Krupa,Up An' Atom,Jazz,,Drum Boogie,0.99,336,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,54,Steve,Murray,Edinburgh ,,United Kingdom
Gene Krupa,Up An' Atom,Jazz,,Let Me Off Uptown,0.99,336,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,54,Steve,Murray,Edinburgh ,,United Kingdom
Gene Krupa,Up An' Atom,Jazz,,Leave Us Leap,0.99,,,,,,,,,,,,,,,
Gene Krupa,Up An' Atom,Jazz,,Opus No.1,0.99,337,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,56,Diego,Gutiérrez,Buenos Aires,,Argentina
Gene Krupa,Up An' Atom,Jazz,,Boogie Blues,0.99,124,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,20,Dan,Miller,Mountain View,CA,USA
Gene Krupa,Up An' Atom,Jazz,,How High The Moon,0.99,337,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,56,Diego,Gutiérrez,Buenos Aires,,Argentina
Gene Krupa,Up An' Atom,Jazz,,Disc Jockey Jump,0.99,,,,,,,,,,,,,,,
Gene Krupa,Up An' Atom,Jazz,,Up An' Atom,0.99,338,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,58,Manoj,Pareek,Delhi,,India
Gene Krupa,Up An' Atom,Jazz,,Bop Boogie,0.99,229,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,59,Puja,Srivastava,Bangalore,,India
Gene Krupa,Up An' Atom,Jazz,,Lemon Drop,0.99,19,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,40,Dominique,Lefebvre,Paris,,France
Gene Krupa,Up An' Atom,Jazz,,Lemon Drop,0.99,338,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,58,Manoj,Pareek,Delhi,,India
Gene Krupa,Up An' Atom,Jazz,,Coronation Drop,0.99,,,,,,,,,,,,,,,
Gene Krupa,Up An' Atom,Jazz,,Overtime,0.99,338,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,58,Manoj,Pareek,Delhi,,India
Gene Krupa,Up An' Atom,Jazz,,Imagination,0.99,,,,,,,,,,,,,,,
Gene Krupa,Up An' Atom,Jazz,,Don't Take Your Love From Me,0.99,124,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,20,Dan,Miller,Mountain View,CA,USA
Gene Krupa,Up An' Atom,Jazz,,Don't Take Your Love From Me,0.99,338,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,58,Manoj,Pareek,Delhi,,India
Gene Krupa,Up An' Atom,Jazz,,Midget,0.99,,,,,,,,,,,,,,,
Gene Krupa,Up An' Atom,Jazz,,I'm Coming Virginia,0.99,,,,,,,,,,,,,,,
Gene Krupa,Up An' Atom,Jazz,,Payin' Them Dues Blues,0.99,,,,,,,,,,,,,,,
Gene Krupa,Up An' Atom,Jazz,,Jungle Drums,0.99,339,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,3,François,Tremblay,Montréal,QC,Canada
Gene Krupa,Up An' Atom,Jazz,,Showcase,0.99,19,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,40,Dominique,Lefebvre,Paris,,France
Gene Krupa,Up An' Atom,Jazz,,Swedish Schnapps,0.99,,,,,,,,,,,,,,,
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Samba Da Bênção,0.99,,,,,,,,,,,,,,,
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Pot-Pourri N.º 4,0.99,339,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,3,François,Tremblay,Montréal,QC,Canada
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Onde Anda Você,0.99,124,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,20,Dan,Miller,Mountain View,CA,USA
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Onde Anda Você,0.99,230,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,14,Mark,Philips,Edmonton,AB,Canada
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Samba Da Volta,0.99,231,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,15,Jennifer,Peterson,Vancouver,BC,Canada
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Canto De Ossanha,0.99,231,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,15,Jennifer,Peterson,Vancouver,BC,Canada
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Pot-Pourri N.º 5,0.99,339,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,3,François,Tremblay,Montréal,QC,Canada
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Formosa,0.99,232,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,17,Jack,Smith,Redmond,WA,USA
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Como É Duro Trabalhar,0.99,19,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,40,Dominique,Lefebvre,Paris,,France
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Minha Namorada,0.99,232,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,17,Jack,Smith,Redmond,WA,USA
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Por Que Será,0.99,339,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,3,François,Tremblay,Montréal,QC,Canada
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Berimbau,0.99,233,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,19,Tim,Goyer,Cupertino,CA,USA
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Deixa,0.99,124,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,20,Dan,Miller,Mountain View,CA,USA
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Pot-Pourri N.º 2,0.99,233,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,19,Tim,Goyer,Cupertino,CA,USA
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Samba Em Prelúdio,0.99,339,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,3,François,Tremblay,Montréal,QC,Canada
Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,Bossa Nova,,Carta Ao Tom 74,0.99,233,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,19,Tim,Goyer,Cupertino,CA,USA
Vinícius De Moraes & Baden Powell,,,,,,,,,,,,,,,,,,,,
Vinícius De Moraes,Vinicius De Moraes,Latin,,Pela Luz Dos Olhos Teus,0.99,,,,,,,,,,,,,,,
Vinícius De Moraes,Vinicius De Moraes,Latin,,A Bencao E Outros,0.99,411,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,44,Terhi,Hämäläinen,Helsinki,,Finland
Vinícius De Moraes,Vinicius De Moraes,Latin,,Tudo Na Mais Santa Paz,0.99,201,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,25,Victor,Stevens,Madison,WI,USA
Vinícius De Moraes,Vinicius De Moraes,Latin,,O Velho E Aflor,0.99,,,,,,,,,,,,,,,
Vinícius De Moraes,Vinicius De Moraes,Latin,,Cotidiano N 2,0.99,,,,,,,,,,,,,,,
Vinícius De Moraes,Vinicius De Moraes,Latin,,Adeus,0.99,,,,,,,,,,,,,,,
Vinícius De Moraes,Vinicius De Moraes,Latin,,Samba Pra Endrigo,0.99,306,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,5,František,Wichterlová,Prague,,Czech Republic
Vinícius De Moraes,Vinicius De Moraes,Latin,,So Por Amor,0.99,96,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,45,Ladislav,Kovács,Budapest,,Hungary
Vinícius De Moraes,Vinicius De Moraes,Latin,,Meu Pranto Rolou,0.99,,,,,,,,,,,,,,,
Vinícius De Moraes,Vinicius De Moraes,Latin,,Mulher Carioca,0.99,,,,,,,,,,,,,,,
Vinícius De Moraes,Vinicius De Moraes,Latin,,Um Homem Chamado Alfredo,0.99,411,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,44,Terhi,Hämäläinen,Helsinki,,Finland
Vinícius De Moraes,Vinicius De Moraes,Latin,,Samba Do Jato,0.99,201,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,25,Victor,Stevens,Madison,WI,USA
Vinícius De Moraes,Vinicius De Moraes,Latin,,"Oi, La",0.99,,,,,,,,,,,,,,,
Vinícius De Moraes,Vinicius De Moraes,Latin,,"Vinicius, Poeta Do Encontro",0.99,,,,,,,,,,,,,,,
Vinícius De Moraes,Vinicius De Moraes,Latin,,Soneto Da Separacao,0.99,,,,,,,,,,,,,,,
Vinícius E Qurteto Em Cy,,,,,,,,,,,,,,,,,,,,
Vinícius E Odette Lara,,,,,,,,,,,,,,,,,,,,
"Vinicius, Toquinho & Quarteto Em Cy",,,,,,,,,,,,,,,,,,,,
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Hawkins-Lewis-Broadwater,Susie Q,0.99,127,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,37,Fynn,Zimmermann,Frankfurt,,Germany
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Hawkins-Lewis-Broadwater,Susie Q,0.99,340,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,9,Kara,Nielsen,Copenhagen,,Denmark
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Jay Hawkins,I Put A Spell On You,0.99,,,,,,,,,,,,,,,
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Proud Mary,0.99,127,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,37,Fynn,Zimmermann,Frankfurt,,Germany
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Bad Moon Rising,0.99,234,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,23,John,Gordon,Boston,MA,USA
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Lodi,0.99,128,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,39,Camille,Bernard,Paris,,France
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Green River,0.99,19,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,40,Dominique,Lefebvre,Paris,,France
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Commotion,0.99,128,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,39,Camille,Bernard,Paris,,France
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Commotion,0.99,340,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,9,Kara,Nielsen,Copenhagen,,Denmark
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Down On The Corner,0.99,234,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,23,John,Gordon,Boston,MA,USA
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Fortunate Son,0.99,128,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,39,Camille,Bernard,Paris,,France
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Travelin' Band,0.99,,,,,,,,,,,,,,,
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Who'll Stop The Rain,0.99,128,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,39,Camille,Bernard,Paris,,France
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Up Around The Bend,0.99,234,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,23,John,Gordon,Boston,MA,USA
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Run Through The Jungle,0.99,340,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,9,Kara,Nielsen,Copenhagen,,Denmark
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Lookin' Out My Back Door,0.99,,,,,,,,,,,,,,,
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Long As I Can See The Light,0.99,129,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,43,Isabelle,Mercier,Dijon,,France
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,Whitfield-Strong,I Heard It Through The Grapevine,0.99,,,,,,,,,,,,,,,
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Have You Ever Seen The Rain?,0.99,,,,,,,,,,,,,,,
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Hey Tonight,0.99,235,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,29,Robert,Brown,Toronto,ON,Canada
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Sweet Hitch-Hiker,0.99,129,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,43,Isabelle,Mercier,Dijon,,France
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Sweet Hitch-Hiker,0.99,340,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,9,Kara,Nielsen,Copenhagen,,Denmark
Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,J. C. Fogerty,Someday Never Comes,0.99,20,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,54,Steve,Murray,Edinburgh ,,United Kingdom
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,J.C. Fogerty,Walking On The Water,0.99,21,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,55,Mark,Taylor,Sidney,NSW,Australia
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,J.C. Fogerty,"Suzie-Q, Pt. 2",0.99,21,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,55,Mark,Taylor,Sidney,NSW,Australia
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,J.C. Fogerty,Born On The Bayou,0.99,129,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,43,Isabelle,Mercier,Dijon,,France
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,J.C. Fogerty,Good Golly Miss Molly,0.99,22,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,57,Luis,Rojas,Santiago,,Chile
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,J.C. Fogerty,Good Golly Miss Molly,0.99,235,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,29,Robert,Brown,Toronto,ON,Canada
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,J.C. Fogerty,Tombstone Shadow,0.99,340,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,9,Kara,Nielsen,Copenhagen,,Denmark
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,J.C. Fogerty,Wrote A Song For Everyone,0.99,22,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,57,Luis,Rojas,Santiago,,Chile
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,J.C. Fogerty,Night Time Is The Right Time,0.99,129,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,43,Isabelle,Mercier,Dijon,,France
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,J.C. Fogerty,Cotton Fields,0.99,23,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,59,Puja,Srivastava,Bangalore,,India
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,J.C. Fogerty,It Came Out Of The Sky,0.99,,,,,,,,,,,,,,,
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,J.C. Fogerty,Don't Look Now,0.99,23,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,59,Puja,Srivastava,Bangalore,,India
Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,J.C. Fogerty,Don't Look Now,0.99,235,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,29,Robert,Brown,Toronto,ON,Canada
